Source node name,Source node type,Relationship type,Target node type,Target node name
DB00710,DRUG,TREAT,DISEASE,C0521170
DB00710,DRUG,TREAT,DISEASE,C1306580
DB06704,DRUG,TREAT,DISEASE,C0007095
DB06704,DRUG,TREAT,DISEASE,C0007097
DB06704,DRUG,TREAT,DISEASE,C0018801
DB06704,DRUG,TREAT,DISEASE,C0018802
DB06704,DRUG,TREAT,DISEASE,C0020507
DB06704,DRUG,TREAT,DISEASE,C0027651
DB06704,DRUG,TREAT,DISEASE,C0027819
DB06704,DRUG,TREAT,DISEASE,C0030421
DB06704,DRUG,TREAT,DISEASE,C0031511
DB06704,DRUG,TREAT,DISEASE,C0206754
DB06704,DRUG,TREAT,DISEASE,C0238462
DB12286,DRUG,TREAT,DISEASE,C0264716
DB12286,DRUG,TREAT,DISEASE,C1609524
DB00718,DRUG,TREAT,DISEASE,C0009450
DB00718,DRUG,TREAT,DISEASE,C0016059
DB00718,DRUG,TREAT,DISEASE,C0019163
DB00718,DRUG,TREAT,DISEASE,C0021368
DB00718,DRUG,TREAT,DISEASE,C0023895
DB00718,DRUG,TREAT,DISEASE,C0042769
DB00718,DRUG,TREAT,DISEASE,C0151905
DB00718,DRUG,TREAT,DISEASE,C0392390
DB00718,DRUG,TREAT,DISEASE,C0524909
DB00718,DRUG,TREAT,DISEASE,C1565489
DB00718,DRUG,TREAT,DISEASE,C2363980
DB00879,DRUG,TREAT,DISEASE,C0001973
DB00879,DRUG,TREAT,DISEASE,C0009450
DB00879,DRUG,TREAT,DISEASE,C0036916
DB00879,DRUG,TREAT,DISEASE,C0042769
DB00879,DRUG,TREAT,DISEASE,C0205255
DB00879,DRUG,TREAT,DISEASE,C0311468
DB00879,DRUG,TREAT,DISEASE,C0859298
DB00879,DRUG,TREAT,DISEASE,C1565489
DB01101,DRUG,TREAT,DISEASE,C0006142
DB01101,DRUG,TREAT,DISEASE,C0006826
DB01101,DRUG,TREAT,DISEASE,C0009402
DB01101,DRUG,TREAT,DISEASE,C0020433
DB01101,DRUG,TREAT,DISEASE,C0027651
DB01101,DRUG,TREAT,DISEASE,C0278488
DB01101,DRUG,TREAT,DISEASE,C0876994
DB01101,DRUG,TREAT,DISEASE,C0948380
DB01101,DRUG,TREAT,DISEASE,C1527249
DB01101,DRUG,TREAT,DISEASE,C1565489
DB05260,DRUG,TREAT,DISEASE,C0006826
DB05260,DRUG,TREAT,DISEASE,C0020437
DB06768,DRUG,TREAT,DISEASE,C0033774
DB06768,DRUG,TREAT,DISEASE,C0079584
DB06768,DRUG,TREAT,DISEASE,C0259817
DB06768,DRUG,TREAT,DISEASE,C0423773
DB00375,DRUG,TREAT,DISEASE,C0020443
DB00375,DRUG,TREAT,DISEASE,C0549399
DB00685,DRUG,TREAT,DISEASE,C0000817
DB00685,DRUG,TREAT,DISEASE,C0009450
DB00685,DRUG,TREAT,DISEASE,C0029443
DB00685,DRUG,TREAT,DISEASE,C0030455
DB00685,DRUG,TREAT,DISEASE,C0030790
DB00685,DRUG,TREAT,DISEASE,C0269050
DB00685,DRUG,TREAT,DISEASE,C0694549
DB00685,DRUG,TREAT,DISEASE,C0744130
DB00685,DRUG,TREAT,DISEASE,C0949083
DB00685,DRUG,TREAT,DISEASE,C1112209
DB01610,DRUG,TREAT,DISEASE,C0001175
DB01610,DRUG,TREAT,DISEASE,C0010823
DB01610,DRUG,TREAT,DISEASE,C0035333
DB01610,DRUG,TREAT,DISEASE,C0206178
DB13873,DRUG,TREAT,DISEASE,C0007273
DB13873,DRUG,TREAT,DISEASE,C0011849
DB13873,DRUG,TREAT,DISEASE,C0020443
DB13873,DRUG,TREAT,DISEASE,C0020557
DB13873,DRUG,TREAT,DISEASE,C0020676
DB13873,DRUG,TREAT,DISEASE,C0028754
DB13873,DRUG,TREAT,DISEASE,C0043096
DB13873,DRUG,TREAT,DISEASE,C0162871
DB13873,DRUG,TREAT,DISEASE,C0241863
DB13873,DRUG,TREAT,DISEASE,C0242339
DB13873,DRUG,TREAT,DISEASE,C0549399
DB13873,DRUG,TREAT,DISEASE,C1704436
DB06769,DRUG,TREAT,DISEASE,C0023434
DB12395,DRUG,TREAT,DISEASE,C0007222
DB12395,DRUG,TREAT,DISEASE,C0011581
DB12395,DRUG,TREAT,DISEASE,C0086132
DB12395,DRUG,TREAT,DISEASE,C1269683
DB01153,DRUG,TREAT,DISEASE,C0040259
DB01153,DRUG,TREAT,DISEASE,C1325847
DB00528,DRUG,TREAT,DISEASE,C0002962
DB00528,DRUG,TREAT,DISEASE,C0020538
DB00528,DRUG,TREAT,DISEASE,C0241863
DB00528,DRUG,TREAT,DISEASE,C0857121
DB00966,DRUG,TREAT,DISEASE,C0002962
DB00966,DRUG,TREAT,DISEASE,C0007222
DB00966,DRUG,TREAT,DISEASE,C0007787
DB00966,DRUG,TREAT,DISEASE,C0010068
DB00966,DRUG,TREAT,DISEASE,C0010200
DB00966,DRUG,TREAT,DISEASE,C0011849
DB00966,DRUG,TREAT,DISEASE,C0011860
DB00966,DRUG,TREAT,DISEASE,C0011881
DB00966,DRUG,TREAT,DISEASE,C0018801
DB00966,DRUG,TREAT,DISEASE,C0020473
DB00966,DRUG,TREAT,DISEASE,C0020538
DB00966,DRUG,TREAT,DISEASE,C0020649
DB00966,DRUG,TREAT,DISEASE,C0027051
DB00966,DRUG,TREAT,DISEASE,C0038454
DB00966,DRUG,TREAT,DISEASE,C0085580
DB00966,DRUG,TREAT,DISEASE,C0241863
DB00966,DRUG,TREAT,DISEASE,C0857121
DB00966,DRUG,TREAT,DISEASE,C1704436
DB00966,DRUG,TREAT,DISEASE,C1956346
DB00399,DRUG,TREAT,DISEASE,C0002871
DB00399,DRUG,TREAT,DISEASE,C0004096
DB00399,DRUG,TREAT,DISEASE,C0004238
DB00399,DRUG,TREAT,DISEASE,C0006826
DB00399,DRUG,TREAT,DISEASE,C0016658
DB00399,DRUG,TREAT,DISEASE,C0018801
DB00399,DRUG,TREAT,DISEASE,C0019557
DB00399,DRUG,TREAT,DISEASE,C0020437
DB00399,DRUG,TREAT,DISEASE,C0020502
DB00399,DRUG,TREAT,DISEASE,C0025320
DB00399,DRUG,TREAT,DISEASE,C0026764
DB00399,DRUG,TREAT,DISEASE,C0027651
DB00399,DRUG,TREAT,DISEASE,C0029401
DB00399,DRUG,TREAT,DISEASE,C0029456
DB00399,DRUG,TREAT,DISEASE,C0029458
DB00399,DRUG,TREAT,DISEASE,C0037926
DB00399,DRUG,TREAT,DISEASE,C0043251
DB00399,DRUG,TREAT,DISEASE,C0080179
DB00399,DRUG,TREAT,DISEASE,C0149911
DB00399,DRUG,TREAT,DISEASE,C0153690
DB00399,DRUG,TREAT,DISEASE,C0280100
DB00399,DRUG,TREAT,DISEASE,C0376358
DB00399,DRUG,TREAT,DISEASE,C0392689
DB00399,DRUG,TREAT,DISEASE,C0546884
DB00399,DRUG,TREAT,DISEASE,C0700225
DB00399,DRUG,TREAT,DISEASE,C0856716
DB00399,DRUG,TREAT,DISEASE,C1287298
DB00399,DRUG,TREAT,DISEASE,C1565489
DB01194,DRUG,TREAT,DISEASE,C0017612
DB01194,DRUG,TREAT,DISEASE,C0028840
DB01194,DRUG,TREAT,DISEASE,C0028841
DB00659,DRUG,TREAT,DISEASE,C0001973
DB04861,DRUG,TREAT,DISEASE,C0002962
DB04861,DRUG,TREAT,DISEASE,C0007222
DB04861,DRUG,TREAT,DISEASE,C0011849
DB04861,DRUG,TREAT,DISEASE,C0011881
DB04861,DRUG,TREAT,DISEASE,C0018801
DB04861,DRUG,TREAT,DISEASE,C0020473
DB04861,DRUG,TREAT,DISEASE,C0020538
DB04861,DRUG,TREAT,DISEASE,C0020649
DB04861,DRUG,TREAT,DISEASE,C0027051
DB04861,DRUG,TREAT,DISEASE,C0857121
DB00204,DRUG,TREAT,DISEASE,C0004238
DB00204,DRUG,TREAT,DISEASE,C0004239
DB00204,DRUG,TREAT,DISEASE,C0016385
DB00204,DRUG,TREAT,DISEASE,C0018799
DB00204,DRUG,TREAT,DISEASE,C0085612
DB00204,DRUG,TREAT,DISEASE,C0232201
DB00204,DRUG,TREAT,DISEASE,C0428974
DB04946,DRUG,TREAT,DISEASE,C0011071
DB04946,DRUG,TREAT,DISEASE,C0036341
DB04946,DRUG,TREAT,DISEASE,C0040479
DB00582,DRUG,TREAT,DISEASE,C0004030
DB00582,DRUG,TREAT,DISEASE,C0006840
DB00582,DRUG,TREAT,DISEASE,C0009450
DB00582,DRUG,TREAT,DISEASE,C0020621
DB00582,DRUG,TREAT,DISEASE,C0026946
DB00582,DRUG,TREAT,DISEASE,C0043250
DB00582,DRUG,TREAT,DISEASE,C0153252
DB00582,DRUG,TREAT,DISEASE,C0239295
DB00582,DRUG,TREAT,DISEASE,C0376545
DB00582,DRUG,TREAT,DISEASE,C0877445
DB00582,DRUG,TREAT,DISEASE,C0948689
DB04729,DRUG,TREAT,DISEASE,C0009450
DB04729,DRUG,TREAT,DISEASE,C0009763
DB04729,DRUG,TREAT,DISEASE,C0010930
DB04729,DRUG,TREAT,DISEASE,C0015404
DB04729,DRUG,TREAT,DISEASE,C0038160
DB04729,DRUG,TREAT,DISEASE,C0149777
DB04729,DRUG,TREAT,DISEASE,C0241060
DB04729,DRUG,TREAT,DISEASE,C0456103
DB04729,DRUG,TREAT,DISEASE,C0549398
DB06211,DRUG,TREAT,DISEASE,C0004610
DB06211,DRUG,TREAT,DISEASE,C0009450
DB06211,DRUG,TREAT,DISEASE,C0034186
DB06211,DRUG,TREAT,DISEASE,C0042029
DB06211,DRUG,TREAT,DISEASE,C0949083
DB06211,DRUG,TREAT,DISEASE,C1112209
DB06211,DRUG,TREAT,DISEASE,C1701940
DB01117,DRUG,TREAT,DISEASE,C0001175
DB01117,DRUG,TREAT,DISEASE,C0004623
DB01117,DRUG,TREAT,DISEASE,C0024299
DB01117,DRUG,TREAT,DISEASE,C0032326
DB01117,DRUG,TREAT,DISEASE,C0042963
DB01117,DRUG,TREAT,DISEASE,C0085808
DB01117,DRUG,TREAT,DISEASE,C0243026
DB01117,DRUG,TREAT,DISEASE,C1306577
DB01117,DRUG,TREAT,DISEASE,C1535939
DB00998,DRUG,TREAT,DISEASE,C0009088
DB00998,DRUG,TREAT,DISEASE,C0149931
DB00998,DRUG,TREAT,DISEASE,C0236018
DB00216,DRUG,TREAT,DISEASE,C0009088
DB00216,DRUG,TREAT,DISEASE,C0020538
DB00216,DRUG,TREAT,DISEASE,C0149931
DB00216,DRUG,TREAT,DISEASE,C0236018
DB00216,DRUG,TREAT,DISEASE,C0270860
DB00216,DRUG,TREAT,DISEASE,C1868885
DB00307,DRUG,TREAT,DISEASE,C0006826
DB00307,DRUG,TREAT,DISEASE,C0079773
DB06594,DRUG,TREAT,DISEASE,C1269683
DB12553,DRUG,TREAT,DISEASE,C0037274
DB00293,DRUG,TREAT,DISEASE,C0006142
DB00293,DRUG,TREAT,DISEASE,C0006826
DB00293,DRUG,TREAT,DISEASE,C0025500
DB00293,DRUG,TREAT,DISEASE,C0876994
DB00293,DRUG,TREAT,DISEASE,C1112160
DB00293,DRUG,TREAT,DISEASE,C1527249
DB00559,DRUG,TREAT,DISEASE,C0009782
DB00559,DRUG,TREAT,DISEASE,C0011644
DB00559,DRUG,TREAT,DISEASE,C0020538
DB00559,DRUG,TREAT,DISEASE,C0021051
DB00559,DRUG,TREAT,DISEASE,C0024115
DB00559,DRUG,TREAT,DISEASE,C0034091
DB00559,DRUG,TREAT,DISEASE,C0036421
DB00559,DRUG,TREAT,DISEASE,C0041582
DB00559,DRUG,TREAT,DISEASE,C0152021
DB00559,DRUG,TREAT,DISEASE,C0152171
DB00559,DRUG,TREAT,DISEASE,C0235378
DB00559,DRUG,TREAT,DISEASE,C0264716
DB00559,DRUG,TREAT,DISEASE,C0264936
DB00559,DRUG,TREAT,DISEASE,C3267035
DB00862,DRUG,TREAT,DISEASE,C0020538
DB00862,DRUG,TREAT,DISEASE,C0242350
DB00820,DRUG,TREAT,DISEASE,C0009782
DB00820,DRUG,TREAT,DISEASE,C0011849
DB00820,DRUG,TREAT,DISEASE,C0020538
DB00820,DRUG,TREAT,DISEASE,C0152171
DB00820,DRUG,TREAT,DISEASE,C0242350
DB00820,DRUG,TREAT,DISEASE,C0262428
DB00820,DRUG,TREAT,DISEASE,C1704272
DB01267,DRUG,TREAT,DISEASE,C0006142
DB01267,DRUG,TREAT,DISEASE,C0018799
DB01267,DRUG,TREAT,DISEASE,C0027051
DB01267,DRUG,TREAT,DISEASE,C0030567
DB01267,DRUG,TREAT,DISEASE,C0032019
DB01267,DRUG,TREAT,DISEASE,C0033975
DB01267,DRUG,TREAT,DISEASE,C0036337
DB01267,DRUG,TREAT,DISEASE,C0036341
DB01267,DRUG,TREAT,DISEASE,C0221423
DB01267,DRUG,TREAT,DISEASE,C0497327
DB01267,DRUG,TREAT,DISEASE,C0752347
DB01267,DRUG,TREAT,DISEASE,C0858970
DB00348,DRUG,TREAT,DISEASE,C0040034
DB00348,DRUG,TREAT,DISEASE,C0268483
DB00631,DRUG,TREAT,DISEASE,C0023449
DB00631,DRUG,TREAT,DISEASE,C0023467
DB00580,DRUG,TREAT,DISEASE,C0003864
DB00580,DRUG,TREAT,DISEASE,C0003873
DB00580,DRUG,TREAT,DISEASE,C0029408
DB00580,DRUG,TREAT,DISEASE,C0149875
DB08439,DRUG,TREAT,DISEASE,C0030201
DB06775,DRUG,TREAT,DISEASE,C0220994
DB06775,DRUG,TREAT,DISEASE,C0268030
DB06775,DRUG,TREAT,DISEASE,C0268543
DB04953,DRUG,TREAT,DISEASE,C0014544
DB04953,DRUG,TREAT,DISEASE,C0036572
DB00918,DRUG,TREAT,DISEASE,C0009088
DB00918,DRUG,TREAT,DISEASE,C0027497
DB00918,DRUG,TREAT,DISEASE,C0030193
DB00918,DRUG,TREAT,DISEASE,C0085636
DB00918,DRUG,TREAT,DISEASE,C0149931
DB00918,DRUG,TREAT,DISEASE,C0236018
DB00918,DRUG,TREAT,DISEASE,C0751466
DB01628,DRUG,TREAT,DISEASE,C0003864
DB01628,DRUG,TREAT,DISEASE,C0003868
DB01628,DRUG,TREAT,DISEASE,C0003873
DB01628,DRUG,TREAT,DISEASE,C0024031
DB01628,DRUG,TREAT,DISEASE,C0026858
DB01628,DRUG,TREAT,DISEASE,C0029408
DB01628,DRUG,TREAT,DISEASE,C0030193
DB01628,DRUG,TREAT,DISEASE,C0038013
DB01628,DRUG,TREAT,DISEASE,C0149875
DB01628,DRUG,TREAT,DISEASE,C0184567
DB00317,DRUG,TREAT,DISEASE,C0006826
DB00317,DRUG,TREAT,DISEASE,C0007131
DB00317,DRUG,TREAT,DISEASE,C0019080
DB00317,DRUG,TREAT,DISEASE,C0027651
DB00317,DRUG,TREAT,DISEASE,C1800706
DB00967,DRUG,TREAT,DISEASE,C0010200
DB00967,DRUG,TREAT,DISEASE,C0018621
DB00967,DRUG,TREAT,DISEASE,C0033774
DB00967,DRUG,TREAT,DISEASE,C0035457
DB00967,DRUG,TREAT,DISEASE,C0037383
DB00967,DRUG,TREAT,DISEASE,C0042109
DB00967,DRUG,TREAT,DISEASE,C0332575
DB00967,DRUG,TREAT,DISEASE,C0423153
DB00967,DRUG,TREAT,DISEASE,C0578870
DB00967,DRUG,TREAT,DISEASE,C1260880
DB00967,DRUG,TREAT,DISEASE,C2607914
DB06700,DRUG,TREAT,DISEASE,C0015672
DB06700,DRUG,TREAT,DISEASE,C0018379
DB06700,DRUG,TREAT,DISEASE,C0024517
DB06700,DRUG,TREAT,DISEASE,C0038663
DB06700,DRUG,TREAT,DISEASE,C0085631
DB06700,DRUG,TREAT,DISEASE,C0233477
DB06700,DRUG,TREAT,DISEASE,C0233633
DB06700,DRUG,TREAT,DISEASE,C0235198
DB06700,DRUG,TREAT,DISEASE,C0344315
DB06700,DRUG,TREAT,DISEASE,C0424000
DB06700,DRUG,TREAT,DISEASE,C0424091
DB06700,DRUG,TREAT,DISEASE,C0917799
DB06700,DRUG,TREAT,DISEASE,C0917801
DB06700,DRUG,TREAT,DISEASE,C1269683
DB06201,DRUG,TREAT,DISEASE,C0014544
DB06201,DRUG,TREAT,DISEASE,C0036572
DB06201,DRUG,TREAT,DISEASE,C0238111
DB05812,DRUG,TREAT,DISEASE,C0376358
DB05812,DRUG,TREAT,DISEASE,C0494165
DB09083,DRUG,TREAT,DISEASE,C0232201
DB09083,DRUG,TREAT,DISEASE,C0264716
DB09083,DRUG,TREAT,DISEASE,C0340288
DB09083,DRUG,TREAT,DISEASE,C0749225
DB09083,DRUG,TREAT,DISEASE,C1956346
DB04854,DRUG,TREAT,DISEASE,C0003868
DB04854,DRUG,TREAT,DISEASE,C0018099
DB04854,DRUG,TREAT,DISEASE,C0221248
DB04854,DRUG,TREAT,DISEASE,C0740394
DB04854,DRUG,TREAT,DISEASE,C1565489
DB06193,DRUG,TREAT,DISEASE,C0079731
DB08910,DRUG,TREAT,DISEASE,C0026764
DB08910,DRUG,TREAT,DISEASE,C0031117
DB08910,DRUG,TREAT,DISEASE,C0242656
DB00435,DRUG,TREAT,DISEASE,C0020542
DB00435,DRUG,TREAT,DISEASE,C0032961
DB00435,DRUG,TREAT,DISEASE,C0242184
DB00435,DRUG,TREAT,DISEASE,C1145670
DB06813,DRUG,TREAT,DISEASE,C0022661
DB06813,DRUG,TREAT,DISEASE,C0079774
DB06813,DRUG,TREAT,DISEASE,C0333355
DB06813,DRUG,TREAT,DISEASE,C0746883
DB01072,DRUG,TREAT,DISEASE,C0019163
DB00973,DRUG,TREAT,DISEASE,C0004153
DB00973,DRUG,TREAT,DISEASE,C0020443
DB00973,DRUG,TREAT,DISEASE,C0020473
DB00973,DRUG,TREAT,DISEASE,C0043096
DB00973,DRUG,TREAT,DISEASE,C0151691
DB00973,DRUG,TREAT,DISEASE,C0242339
DB00973,DRUG,TREAT,DISEASE,C0342881
DB00973,DRUG,TREAT,DISEASE,C0342907
DB00973,DRUG,TREAT,DISEASE,C0474395
DB00973,DRUG,TREAT,DISEASE,C0549399
DB00973,DRUG,TREAT,DISEASE,C0948807
DB00973,DRUG,TREAT,DISEASE,C1561643
DB00973,DRUG,TREAT,DISEASE,C2047520
DB00303,DRUG,TREAT,DISEASE,C0000817
DB00303,DRUG,TREAT,DISEASE,C0004610
DB00303,DRUG,TREAT,DISEASE,C0004623
DB00303,DRUG,TREAT,DISEASE,C0009450
DB00303,DRUG,TREAT,DISEASE,C0022116
DB00303,DRUG,TREAT,DISEASE,C0029443
DB00303,DRUG,TREAT,DISEASE,C0030790
DB00303,DRUG,TREAT,DISEASE,C0034186
DB00303,DRUG,TREAT,DISEASE,C0036690
DB00303,DRUG,TREAT,DISEASE,C0042029
DB00303,DRUG,TREAT,DISEASE,C0241863
DB00303,DRUG,TREAT,DISEASE,C0269050
DB00303,DRUG,TREAT,DISEASE,C0275524
DB00303,DRUG,TREAT,DISEASE,C0520575
DB00303,DRUG,TREAT,DISEASE,C0694549
DB00303,DRUG,TREAT,DISEASE,C0744130
DB00303,DRUG,TREAT,DISEASE,C1112209
DB00303,DRUG,TREAT,DISEASE,C1262234
DB00303,DRUG,TREAT,DISEASE,C1565489
DB06802,DRUG,TREAT,DISEASE,C0015376
DB06802,DRUG,TREAT,DISEASE,C0021368
DB06802,DRUG,TREAT,DISEASE,C0030193
DB06802,DRUG,TREAT,DISEASE,C0030201
DB06802,DRUG,TREAT,DISEASE,C0043251
DB06802,DRUG,TREAT,DISEASE,C0241863
DB06802,DRUG,TREAT,DISEASE,C0271051
DB00872,DRUG,TREAT,DISEASE,C0001623
DB00872,DRUG,TREAT,DISEASE,C0018802
DB00872,DRUG,TREAT,DISEASE,C0020625
DB00872,DRUG,TREAT,DISEASE,C0020676
DB00872,DRUG,TREAT,DISEASE,C0021141
DB00872,DRUG,TREAT,DISEASE,C0024115
DB00872,DRUG,TREAT,DISEASE,C0857122
DB06558,DRUG,TREAT,DISEASE,C0020538
DB00442,DRUG,TREAT,DISEASE,C0009450
DB00442,DRUG,TREAT,DISEASE,C0016059
DB00442,DRUG,TREAT,DISEASE,C0019163
DB00442,DRUG,TREAT,DISEASE,C0021368
DB00442,DRUG,TREAT,DISEASE,C0023895
DB00442,DRUG,TREAT,DISEASE,C0042769
DB00442,DRUG,TREAT,DISEASE,C0151905
DB00442,DRUG,TREAT,DISEASE,C0392390
DB00442,DRUG,TREAT,DISEASE,C0524909
DB00442,DRUG,TREAT,DISEASE,C1619727
DB00442,DRUG,TREAT,DISEASE,C2242656
DB04920,DRUG,TREAT,DISEASE,C0020538
DB04920,DRUG,TREAT,DISEASE,C0085580
DB04920,DRUG,TREAT,DISEASE,C0857121
DB01046,DRUG,TREAT,DISEASE,C0009806
DB01046,DRUG,TREAT,DISEASE,C0022104
DB01046,DRUG,TREAT,DISEASE,C0267509
DB01046,DRUG,TREAT,DISEASE,C0596240
DB01046,DRUG,TREAT,DISEASE,C3160897
DB00275,DRUG,TREAT,DISEASE,C0002962
DB00275,DRUG,TREAT,DISEASE,C0011849
DB00275,DRUG,TREAT,DISEASE,C0011881
DB00275,DRUG,TREAT,DISEASE,C0018801
DB00275,DRUG,TREAT,DISEASE,C0020473
DB00275,DRUG,TREAT,DISEASE,C0020538
DB00275,DRUG,TREAT,DISEASE,C0020649
DB00275,DRUG,TREAT,DISEASE,C0027051
DB00275,DRUG,TREAT,DISEASE,C0241863
DB00275,DRUG,TREAT,DISEASE,C0857121
DB00362,DRUG,TREAT,DISEASE,C0000833
DB00362,DRUG,TREAT,DISEASE,C0004030
DB00362,DRUG,TREAT,DISEASE,C0006840
DB00362,DRUG,TREAT,DISEASE,C0009450
DB00362,DRUG,TREAT,DISEASE,C0014118
DB00362,DRUG,TREAT,DISEASE,C0025289
DB00362,DRUG,TREAT,DISEASE,C0026946
DB00362,DRUG,TREAT,DISEASE,C0029443
DB00362,DRUG,TREAT,DISEASE,C0031154
DB00362,DRUG,TREAT,DISEASE,C0239295
DB00362,DRUG,TREAT,DISEASE,C0243001
DB00362,DRUG,TREAT,DISEASE,C0877445
DB00362,DRUG,TREAT,DISEASE,C1609535
DB06792,DRUG,TREAT,DISEASE,C0022661
DB00530,DRUG,TREAT,DISEASE,C0006826
DB00530,DRUG,TREAT,DISEASE,C0007131
DB00530,DRUG,TREAT,DISEASE,C0027651
DB00530,DRUG,TREAT,DISEASE,C0280100
DB00530,DRUG,TREAT,DISEASE,C0346647
DB00530,DRUG,TREAT,DISEASE,C0346976
DB09119,DRUG,TREAT,DISEASE,C0009450
DB09119,DRUG,TREAT,DISEASE,C0012546
DB09119,DRUG,TREAT,DISEASE,C0014544
DB09119,DRUG,TREAT,DISEASE,C0019163
DB09119,DRUG,TREAT,DISEASE,C0032371
DB09119,DRUG,TREAT,DISEASE,C0036572
DB09119,DRUG,TREAT,DISEASE,C0039614
DB09119,DRUG,TREAT,DISEASE,C0043167
DB06414,DRUG,TREAT,DISEASE,C0009450
DB06414,DRUG,TREAT,DISEASE,C0015230
DB06414,DRUG,TREAT,DISEASE,C0859298
DB06414,DRUG,TREAT,DISEASE,C2363980
DB04855,DRUG,TREAT,DISEASE,C0004238
DB04855,DRUG,TREAT,DISEASE,C0004239
DB04855,DRUG,TREAT,DISEASE,C0018801
DB04855,DRUG,TREAT,DISEASE,C0232201
DB04855,DRUG,TREAT,DISEASE,C1277187
DB04855,DRUG,TREAT,DISEASE,C2585653
DB00980,DRUG,TREAT,DISEASE,C0917801
DB01259,DRUG,TREAT,DISEASE,C0006142
DB01259,DRUG,TREAT,DISEASE,C0025320
DB01259,DRUG,TREAT,DISEASE,C0027651
DB01259,DRUG,TREAT,DISEASE,C0242656
DB01259,DRUG,TREAT,DISEASE,C0278488
DB01259,DRUG,TREAT,DISEASE,C2939420
DB01264,DRUG,TREAT,DISEASE,C0009450
DB01264,DRUG,TREAT,DISEASE,C0015523
DB01264,DRUG,TREAT,DISEASE,C0021051
DB01264,DRUG,TREAT,DISEASE,C0275524
DB08815,DRUG,TREAT,DISEASE,C0005586
DB08815,DRUG,TREAT,DISEASE,C0005587
DB08815,DRUG,TREAT,DISEASE,C0036337
DB08815,DRUG,TREAT,DISEASE,C0036341
DB08815,DRUG,TREAT,DISEASE,C0338831
DB08815,DRUG,TREAT,DISEASE,C0497327
DB08815,DRUG,TREAT,DISEASE,C0853193
DB06268,DRUG,TREAT,DISEASE,C0009782
DB06268,DRUG,TREAT,DISEASE,C0020538
DB06268,DRUG,TREAT,DISEASE,C0020542
DB06268,DRUG,TREAT,DISEASE,C0152171
DB06268,DRUG,TREAT,DISEASE,C0264936
DB00398,DRUG,TREAT,DISEASE,C0004238
DB00398,DRUG,TREAT,DISEASE,C0006826
DB00398,DRUG,TREAT,DISEASE,C0007131
DB00398,DRUG,TREAT,DISEASE,C0007134
DB00398,DRUG,TREAT,DISEASE,C0013922
DB00398,DRUG,TREAT,DISEASE,C0020626
DB00398,DRUG,TREAT,DISEASE,C0034065
DB00398,DRUG,TREAT,DISEASE,C0038454
DB00398,DRUG,TREAT,DISEASE,C0149871
DB00398,DRUG,TREAT,DISEASE,C0549473
DB00398,DRUG,TREAT,DISEASE,C0948089
DB00398,DRUG,TREAT,DISEASE,C2239176
DB00480,DRUG,TREAT,DISEASE,C0015230
DB00480,DRUG,TREAT,DISEASE,C0026764
DB00480,DRUG,TREAT,DISEASE,C0026986
DB00480,DRUG,TREAT,DISEASE,C0040038
DB00480,DRUG,TREAT,DISEASE,C0334634
DB00480,DRUG,TREAT,DISEASE,C3666003
DB06202,DRUG,TREAT,DISEASE,C0016658
DB06202,DRUG,TREAT,DISEASE,C0019557
DB06202,DRUG,TREAT,DISEASE,C0029456
DB06202,DRUG,TREAT,DISEASE,C0236075
DB06213,DRUG,TREAT,DISEASE,C0018794
DB06213,DRUG,TREAT,DISEASE,C0023976
DB06213,DRUG,TREAT,DISEASE,C0024115
DB06213,DRUG,TREAT,DISEASE,C0546884
DB06218,DRUG,TREAT,DISEASE,C0014544
DB06218,DRUG,TREAT,DISEASE,C0036572
DB06717,DRUG,TREAT,DISEASE,C0006826
DB06717,DRUG,TREAT,DISEASE,C0027497
DB06717,DRUG,TREAT,DISEASE,C0042963
DB00538,DRUG,TREAT,DISEASE,C0027651
DB00538,DRUG,TREAT,DISEASE,C1565489
DB01656,DRUG,TREAT,DISEASE,C0006266
DB01656,DRUG,TREAT,DISEASE,C0008677
DB01656,DRUG,TREAT,DISEASE,C0024117
DB01141,DRUG,TREAT,DISEASE,C0000833
DB01141,DRUG,TREAT,DISEASE,C0006840
DB01141,DRUG,TREAT,DISEASE,C0009450
DB01141,DRUG,TREAT,DISEASE,C0014118
DB01141,DRUG,TREAT,DISEASE,C0023903
DB01141,DRUG,TREAT,DISEASE,C0025289
DB01141,DRUG,TREAT,DISEASE,C0027947
DB01141,DRUG,TREAT,DISEASE,C0029443
DB01141,DRUG,TREAT,DISEASE,C0031154
DB01141,DRUG,TREAT,DISEASE,C0153252
DB01141,DRUG,TREAT,DISEASE,C0239295
DB01141,DRUG,TREAT,DISEASE,C0877445
DB01141,DRUG,TREAT,DISEASE,C1609535
DB09395,DRUG,TREAT,DISEASE,C0020625
DB09395,DRUG,TREAT,DISEASE,C0221106
DB09395,DRUG,TREAT,DISEASE,C1565489
DB04868,DRUG,TREAT,DISEASE,C0023473
DB04868,DRUG,TREAT,DISEASE,C0856536
DB00550,DRUG,TREAT,DISEASE,C0018213
DB00550,DRUG,TREAT,DISEASE,C0020550
DB00550,DRUG,TREAT,DISEASE,C0154143
DB01033,DRUG,TREAT,DISEASE,C0006826
DB01033,DRUG,TREAT,DISEASE,C0019829
DB01033,DRUG,TREAT,DISEASE,C0023418
DB01033,DRUG,TREAT,DISEASE,C0023434
